what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1695168153617
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1695168153618
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1695168153620
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1695168153620
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1695168153621
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1695168153623
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1695168153624
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1695168153625
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1695168153627
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1695168153629
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1695168153630
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1695168153631
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1695168153632
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1695168153633
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1695168153634
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1695168153667
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1695168153668
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1695168153741
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1695168153743
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1695168153745
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1695168153747
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1695168153748
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1695168153748
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1695168153749
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1695168153813
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1695168153815
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1695168153816
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1695168153818
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1695168153819
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1695168153821
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1695168153823
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1695168153888
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1695168153890
os,sysinfo,,,"win32",1695168153897
arch,sysinfo,,,"x86_64",1695168153897
ws,sysinfo,,,"win32",1695168153897
locale,sysinfo,,,"zh_CN",1695168153897
processors,sysinfo,,,"4",1695168153897
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1695168153897
java.runtime.version,sysinfo,,,"1.8.0_111-b14",1695168153897
java.specification.name,sysinfo,,,"Java Platform API Specification",1695168153897
java.specification.vendor,sysinfo,,,"Oracle Corporation",1695168153897
java.specification.version,sysinfo,,,"1.8",1695168153897
java.vendor,sysinfo,,,"Oracle Corporation",1695168153897
java.version,sysinfo,,,"1.8.0_111",1695168153897
java.vm.info,sysinfo,,,"mixed mode",1695168153897
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1695168153897
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1695168153897
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1695168153897
java.vm.specification.version,sysinfo,,,"1.8",1695168153897
java.vm.vendor,sysinfo,,,"Oracle Corporation",1695168153897
java.vm.version,sysinfo,,,"25.111-b14",1695168153897
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1695168154009
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1695168154264
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1695168154322
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1695168154352
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1695168154741
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1695168154743
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1695168154799
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1695168154817
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1695168155189
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1695168155920
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1695168156241
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1695168156924
started,bundle,org.eclipse.dltk.core,3.0.1.v20110823,"org.eclipse.dltk.core",1695168157944
started,bundle,org.eclipse.dltk.launching,3.0.0.v20110423,"org.eclipse.dltk.launching",1695168158210
started,bundle,org.eclipse.dltk.ui,3.0.1.v20110823,"org.eclipse.dltk.ui",1695168158340
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1695168158386
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1695168158456
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1695168158504
started,bundle,org.eclipse.libra.facet.ui,0.1.1.201202130952,"org.eclipse.libra.facet.ui",1695168158561
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1695168159064
started,bundle,org.eclipse.libra.facet,0.1.2.201202130952,"org.eclipse.libra.facet",1695168159065
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1695169216920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695170906640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695170907888
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695170907996
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695170908088
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695170908098
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1695170908102
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695170909411
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695170909466
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695170909466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695170911417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695170911497
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695170913611
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695170913651
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695170913651
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1695170913975
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695170913975
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1695171132548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171137047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171193674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171200665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171216750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171222829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171229189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171243936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171283408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171290759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171302221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171306823
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1695171321039
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1695171321050
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1695171321106
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695171321252
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1695171327090
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1695171327093
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1695171327131
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1695171327132
