what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1695091040823
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1695091040824
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1695091040830
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1695091040831
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1695091040831
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1695091040832
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1695091040832
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1695091040833
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1695091040834
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1695091040843
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1695091040843
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1695091040844
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1695091040844
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1695091040848
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1695091040856
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1695091040856
os,sysinfo,,,"win32",1695091040858
arch,sysinfo,,,"x86_64",1695091040858
ws,sysinfo,,,"win32",1695091040858
locale,sysinfo,,,"zh_CN",1695091040858
processors,sysinfo,,,"4",1695091040859
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1695091040859
java.runtime.version,sysinfo,,,"1.8.0_111-b14",1695091040859
java.specification.name,sysinfo,,,"Java Platform API Specification",1695091040859
java.specification.vendor,sysinfo,,,"Oracle Corporation",1695091040859
java.specification.version,sysinfo,,,"1.8",1695091040859
java.vendor,sysinfo,,,"Oracle Corporation",1695091040859
java.version,sysinfo,,,"1.8.0_111",1695091040859
java.vm.info,sysinfo,,,"mixed mode",1695091040859
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1695091040859
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1695091040859
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1695091040859
java.vm.specification.version,sysinfo,,,"1.8",1695091040859
java.vm.vendor,sysinfo,,,"Oracle Corporation",1695091040859
java.vm.version,sysinfo,,,"25.111-b14",1695091040859
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1695091040868
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1695091041152
started,bundle,org.eclipse.dltk.core,3.0.1.v20110823,"org.eclipse.dltk.core",1695091041378
started,bundle,org.eclipse.dltk.launching,3.0.0.v20110423,"org.eclipse.dltk.launching",1695091041416
started,bundle,org.eclipse.dltk.ui,3.0.1.v20110823,"org.eclipse.dltk.ui",1695091041435
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1695091041469
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1695091041478
started,bundle,org.eclipse.libra.facet.ui,0.1.1.201202130952,"org.eclipse.libra.facet.ui",1695091041500
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1695091041559
started,bundle,org.eclipse.libra.facet,0.1.2.201202130952,"org.eclipse.libra.facet",1695091041559
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1695091041941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091043448
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1695091045355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091052280
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1695091054360
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1695091054360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091056571
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1695091069704
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1695091069713
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1695091069936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091070183
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1695091072882
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1695091072883
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1695091072915
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1695091072916
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1695091072987
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1695091072990
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1695091073274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091075694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091097520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091102195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091104838
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1695091106403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091113474
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1695091115243
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1695091115245
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1695091115313
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1695091115322
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1695091115477
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1695091115484
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1695091115500
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1695091115512
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1695091115513
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1695091115552
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1695091115591
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1695091115618
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1695091115677
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1695091115717
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1695091115758
started,bundle,org.eclipse.dltk.core.manipulation,3.0.0.v20110609-1525,"org.eclipse.dltk.core.manipulation",1695091116013
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1695091116040
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1695091116244
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1695091116473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091116698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1695091116752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091128769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091130440
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091140789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091145224
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1695091146349
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1695091146468
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695091146505
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1695091146966
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1695091146970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091150753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091153213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091157482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091169604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1695091173309
